Id,UserId,IsFrozen
0Yw0N000005BzWaSAK,0050N000005xsGkQAI,TRUE
0Yw0N000005BzWfSAK,0050N000005xsGpQAI,TRUE
0Yw0N000005BzWkSAK,0050N000005xsGuQAI,TRUE
0Yw0N000005BzXdSAK,0050N000005xsHsQAI,TRUE
0Yw0N000005BzeKSAS,0050N000005xsX9QAI,TRUE
0Yw0N000005CV0gSAG,0050N000007rtNSQAY,TRUE
0Yw0N000005CV0qSAG,0050N000007rtNcQAI,TRUE
0Yw0N000005CV1ASAW,0050N000007rtNwQAI,TRUE
0Yw0N000005CV5bSAG,0050N000007rtScQAI,TRUE
0Yw0N000005Ccc8SAC,0050N000007s11KQAQ,TRUE
0Yw0N000005CccDSAS,0050N000007s11PQAQ,TRUE
0Yw0N000005CccISAS,0050N000007s11UQAQ,TRUE
0Yw0N000005CciBSAS,0050N000007s17wQAA,TRUE
0Yw0N000005CeZkSAK,0050N000007s333QAA,TRUE
0Yw0N000005CemFSAS,0050N000007s3G7QAI,TRUE
0Yw0N0000062ZUxSAM,0050N000007tccAQAQ,TRUE
0Yw0N0000062Zl5SAE,0050N000007tcsXQAQ,TRUE
0Yw0N0000062ZlASAU,0050N000007tcscQAA,TRUE
0Yw0N0000062ZlFSAU,0050N000007tcshQAA,TRUE
0Yw0N0000062ZlKSAU,0050N000007tcsmQAA,TRUE
0Yw0N0000062bbvSAA,0050N000007tekfQAA,TRUE
0Yw0N0000062dO0SAI,0050N000007tgXJQAY,TRUE
0Yw0N0000062dO5SAI,0050N000007tgXOQAY,TRUE
0Yw0N0000062dOFSAY,0050N000007tgXYQAY,TRUE
0Yw0N0000062dOKSAY,0050N000007tgXiQAI,TRUE
0Yw0N0000062dOPSAY,0050N000007tgXnQAI,TRUE
0Ywb0000000K56YCAS,005b0000000gAkoAAE,TRUE
0Ywb0000000K58nCAC,005b0000000gAn3AAE,TRUE
0Ywb0000000K58qCAC,005b0000000gAn6AAE,TRUE
0Ywb0000000K58uCAC,005b0000000gAnAAAU,TRUE
0Ywb0000000K5DDCA0,005b0000000gArTAAU,TRUE
0Ywb0000000K5DECA0,005b0000000gArUAAU,TRUE
0Ywb0000000KR74CAG,005b0000000gYlqAAE,TRUE
0Ywb0000000KR8RCAW,005b0000000gYnDAAU,TRUE
0Ywb0000000wbq0CAA,005b0000001ZbUEAA0,TRUE
0Ywb0000001aF9dCAE,005b0000001wXSMAA2,TRUE
0Yw0N000005BzeUSAS,0050N000005xsXJQAY,TRUE
0Yw0N000005BzrJSAS,0050N000005xsx0QAA,TRUE
0Yw0N000005C0ABSA0,0050N000005xtK5QAI,TRUE
0Yw0N000005C0DFSA0,0050N000005xtN9QAI,TRUE
0Yw0N000005C0DPSA0,0050N000005xtNJQAY,TRUE
0Yw0N000005C0DZSA0,0050N000005xtNTQAY,TRUE
0Yw0N000005C0DoSAK,0050N000005xtNiQAI,TRUE
0Yw0N000003psRuSAI,0050N000006XBOXQA4,TRUE
0Yw0N000003psS4SAI,0050N000006XBOhQAO,TRUE
0Yw0N000005Cen8SAC,0050N000007s3H0QAI,TRUE
0Yw0N000005CeqqSAC,0050N000007s3KsQAI,TRUE
0Yw0N000005CfjgSAC,0050N000007s4ElQAI,TRUE
0Yw0N000005CfjlSAC,0050N000007s4EqQAI,TRUE
0Yw0N000005CfjqSAC,0050N000007s4EvQAI,TRUE
0Yw0N000005CfjvSAC,0050N000007s4F0QAI,TRUE
0Yw0N000005Cfk0SAC,0050N000007s4F5QAI,TRUE
0Yw0N000005Cfk5SAC,0050N000007s4FAQAY,TRUE
0Yw0N000005CfkFSAS,0050N000007s4FKQAY,TRUE
0Yw0N0000062fXOSAY,0050N000007tiiYQAQ,TRUE
0Yw0N0000062fXTSAY,0050N000007tiidQAA,TRUE
0Yw0N0000062fZoSAI,0050N000007til3QAA,TRUE
0Yw0N0000062fbBSAQ,0050N000007timfQAA,TRUE
0Yw0N0000062fbGSAQ,0050N000007timkQAA,TRUE
0Yw0N0000062fbLSAQ,0050N000007timpQAA,TRUE
0Yw0N0000062fbQSAQ,0050N000007timuQAA,TRUE
0Yw0N0000062fbVSAQ,0050N000007timzQAA,TRUE
0Yw0N0000062fbaSAA,0050N000007tin4QAA,TRUE
0Yw0N0000062fbfSAA,0050N000007tin9QAA,TRUE
0Yw0N0000062fbpSAA,0050N000007tinJQAQ,TRUE
0Yw0N0000062fbuSAA,0050N000007tinOQAQ,TRUE
0Ywb0000000JecDCAS,005b0000000fhWiAAI,TRUE
0Ywb0000000K56hCAC,005b0000000gAkxAAE,TRUE
0Ywb0000000K56jCAC,005b0000000gAkzAAE,TRUE
0Ywb0000000K56lCAC,005b0000000gAl1AAE,TRUE
0Ywb0000000K56oCAC,005b0000000gAl4AAE,TRUE
0Ywb0000000K58yCAC,005b0000000gAnEAAU,TRUE
0Ywb0000000K58zCAC,005b0000000gAnFAAU,TRUE
0Ywb0000000K590CAC,005b0000000gAnGAAU,TRUE
0Ywb0000000K592CAC,005b0000000gAnIAAU,TRUE
0Ywb0000000K593CAC,005b0000000gAnJAAU,TRUE
0Ywb0000000K594CAC,005b0000000gAnKAAU,TRUE
0Ywb0000000K5AyCAK,005b0000000gApEAAU,TRUE
0Ywb0000000K5AzCAK,005b0000000gApFAAU,TRUE
0Ywb0000000wjzUCAQ,005b0000001ZjorAAC,TRUE
0Ywb0000001aMJLCA2,005b0000001wei7AAA,TRUE
0Yw0N000003psSOSAY,0050N000006XBP1QAO,TRUE
0Yw0N000003pu44SAA,0050N000006XD24QAG,TRUE
0Yw0N000003pxOHSAY,0050N000006XGPkQAO,TRUE
0Yw0N000003pxOMSAY,0050N000006XGPpQAO,TRUE
0Yw0N000003pxORSAY,0050N000006XGPuQAO,TRUE
0Yw0N000003q1oJSAQ,0050N000006XKq6QAG,TRUE
0Yw0N000005CfkKSAS,0050N000007s4FPQAY,TRUE
0Yw0N000005CfkPSAS,0050N000007s4FZQAY,TRUE
0Yw0N000005CfkUSAS,0050N000007s4FeQAI,TRUE
0Yw0N000005CfkZSAS,0050N000007s4FtQAI,TRUE
0Yw0N000005CfkeSAC,0050N000007s4FyQAI,TRUE
0Yw0N000005CfkjSAC,0050N000007s4G3QAI,TRUE
0Yw0N000005CfkoSAC,0050N000007s4G8QAI,TRUE
0Yw0N000005CfktSAC,0050N000007s4GDQAY,TRUE
0Yw0N000005CfkySAC,0050N000007s4GIQAY,TRUE
0Yw0N000005Cfl3SAC,0050N000007s4GNQAY,TRUE
0Yw0N000005Cfl8SAC,0050N000007s4GSQAY,TRUE
0Yw0N000005CflDSAS,0050N000007s4GXQAY,TRUE
0Yw0N000005CflISAS,0050N000007s4GcQAI,TRUE
0Yw0N0000062fn7SAA,0050N000007tiz5QAA,TRUE
0Yw0N0000062gHqSAI,0050N000007tjUIQAY,TRUE
0Yw0N0000062gHvSAI,0050N000007tjUNQAY,TRUE
0Yw0N0000062gI5SAI,0050N000007tjUXQAY,TRUE
0Yw0N0000062gIPSAY,0050N000007tjUrQAI,TRUE
0Yw0N0000062gzESAQ,0050N000007tkC0QAI,TRUE
0Yw0N0000062hZqSAI,0050N000007tknuQAA,TRUE
0Yw0N0000062hZvSAI,0050N000007tknzQAA,TRUE
0Yw0N0000062ha0SAA,0050N000007tko4QAA,TRUE
0Yw0N0000062hfKSAQ,0050N000007tktYQAQ,TRUE
0Yw0N0000062jQgSAI,0050N000007tmfTQAQ,TRUE
0Yw0N0000062jQlSAI,0050N000007tmfYQAQ,TRUE
0Ywb0000000JmvSCAS,005b0000000fqc6AAA,TRUE
0Ywb0000000K54SCAS,005b0000000gAiiAAE,TRUE
0Ywb0000000K56tCAC,005b0000000gAl9AAE,TRUE
0Ywb0000000K56uCAC,005b0000000gAlAAAU,TRUE
0Ywb0000000K56wCAC,005b0000000gAlCAAU,TRUE
0Ywb0000000K56zCAC,005b0000000gAlFAAU,TRUE
0Ywb0000000K5B3CAK,005b0000000gApJAAU,TRUE
0Ywb0000000K5B9CAK,005b0000000gApPAAU,TRUE
0Ywb0000000K5BACA0,005b0000000gApQAAU,TRUE
0Ywb0000000KbbxCAC,005b0000001A77MAAS,TRUE
0Ywb0000001MCrACAW,005b0000001a1woAAA,TRUE
0Ywb0000001ahw9CAA,005b0000001x0kpAAA,TRUE
0Ywb0000001arYgCAI,005b0000001xAS2AAM,TRUE
0Yw0N000003q1oOSAQ,0050N000006XKqBQAW,TRUE
0Yw0N000003q1oTSAQ,0050N000006XKqGQAW,TRUE
0Yw0N000003q1oYSAQ,0050N000006XKqLQAW,TRUE
0Yw0N000003q1s6SAA,0050N000006XKu8QAG,TRUE
0Yw0N000003q6FiSAI,0050N000006XPKtQAO,TRUE
0Yw0N000003q6GMSAY,0050N000006XPLXQA4,TRUE
0Yw0N000003q6H0SAI,0050N000006XPQJQA4,TRUE
0Yw0N000005CflNSAS,0050N000007s4GhQAI,TRUE
0Yw0N000005CflSSAS,0050N000007s4GmQAI,TRUE
0Yw0N000005CflXSAS,0050N000007s4GrQAI,TRUE
0Yw0N000005CflcSAC,0050N000007s4GwQAI,TRUE
0Yw0N000005CflhSAC,0050N000007s4H1QAI,TRUE
0Yw0N000005CflmSAC,0050N000007s4H6QAI,TRUE
0Yw0N000005CntASAS,0050N000007sCQLQA2,TRUE
0Yw0N000005CntFSAS,0050N000007sCQQQA2,TRUE
0Yw0N000005CntKSAS,0050N000007sCQVQA2,TRUE
0Yw0N000005CntPSAS,0050N000007sCQaQAM,TRUE
0Yw0N000005CntUSAS,0050N000007sCQfQAM,TRUE
0Yw0N000005CntZSAS,0050N000007sCQkQAM,TRUE
0Yw0N0000062jQqSAI,0050N000007tmfdQAA,TRUE
0Yw0N0000062jQvSAI,0050N000007tmfiQAA,TRUE
0Yw0N0000062jR0SAI,0050N000007tmfsQAA,TRUE
0Yw0N0000062jR5SAI,0050N000007tmfxQAA,TRUE
0Yw0N0000062jRASAY,0050N000007tmg2QAA,TRUE
0Yw0N0000062jUnSAI,0050N000007tmkJQAQ,TRUE
0Yw0N0000062jUsSAI,0050N000007tmkOQAQ,TRUE
0Yw0N0000062jXSSAY,0050N000007tmn3QAA,TRUE
0Yw0N0000062kyZSAQ,0050N000007toEZQAY,TRUE
0Yw0N0000062kyeSAA,0050N000007toEeQAI,TRUE
0Ywb0000000K54ZCAS,005b0000000gAipAAE,TRUE
0Ywb0000000K54cCAC,005b0000000gAisAAE,TRUE
0Ywb0000000K54dCAC,005b0000000gAitAAE,TRUE
0Ywb0000000K570CAC,005b0000000gAlGAAU,TRUE
0Ywb0000000K573CAC,005b0000000gAlJAAU,TRUE
0Ywb0000000K59GCAS,005b0000000gAnWAAU,TRUE
0Ywb0000000K59HCAS,005b0000000gAnXAAU,TRUE
0Ywb0000000K59JCAS,005b0000000gAnZAAU,TRUE
0Ywb0000000K59NCAS,005b0000000gAndAAE,TRUE
0Ywb0000000K5BHCA0,005b0000000gApXAAU,TRUE
0Ywb0000000K5BICA0,005b0000000gApYAAU,TRUE
0Ywb0000000K5BJCA0,005b0000000gApZAAU,TRUE
0Ywb0000000K5DJCA0,005b0000000gArZAAU,TRUE
0Ywb0000000K5DLCA0,005b0000000gArbAAE,TRUE
0Ywb0000000Kdj5CAC,005b0000001A9pEAAS,TRUE
0Ywb0000000KoQJCA0,005b0000001AKi0AAG,TRUE
0Ywb0000001MxDbCAK,005b0000001amypAAA,TRUE
0Ywb0000001MxDvCAK,005b0000001amz9AAA,TRUE
0Ywb0000001asnNCAQ,005b0000001xBjYAAU,TRUE
0Yw0N000003q6HPSAY,0050N000006XPQiQAO,TRUE
0Ywb0000000H9GSCA0,005b0000000cu1TAAQ,TRUE
0Ywb0000000AV67CAG,005b0000000cu1XAAQ,TRUE
0Ywb0000000K54gCAC,005b0000000gAiwAAE,TRUE
0Ywb0000000K54kCAC,005b0000000gAj0AAE,TRUE
0Ywb0000000K54lCAC,005b0000000gAj1AAE,TRUE
0Ywb0000000K54mCAC,005b0000000gAj2AAE,TRUE
0Ywb0000000K54nCAC,005b0000000gAj3AAE,TRUE
0Ywb0000000K578CAC,005b0000000gAlOAAU,TRUE
0Ywb0000000K579CAC,005b0000000gAlPAAU,TRUE
0Ywb0000000K57ACAS,005b0000000gAlQAAU,TRUE
0Ywb0000000K57BCAS,005b0000000gAlRAAU,TRUE
0Ywb0000000K57DCAS,005b0000000gAlTAAU,TRUE
0Ywb0000000K57FCAS,005b0000000gAlVAAU,TRUE
0Ywb0000000K59PCAS,005b0000000gAnfAAE,TRUE
0Ywb0000000K59UCAS,005b0000000gAnkAAE,TRUE
0Ywb0000000K59WCAS,005b0000000gAnmAAE,TRUE
0Ywb0000000K5BMCA0,005b0000000gApcAAE,TRUE
0Ywb0000000K5BOCA0,005b0000000gApeAAE,TRUE
0Ywb0000000K5BPCA0,005b0000000gApfAAE,TRUE
0Ywb0000000K5BRCA0,005b0000000gAphAAE,TRUE
0Ywb0000000K5DOCA0,005b0000000gAreAAE,TRUE
0Ywb0000000K5DWCA0,005b0000000gArmAAE,TRUE
0Ywb0000001NUFLCA4,005b0000001bKP6AAM,TRUE
0Ywb0000001NUeVCAW,005b0000001bKoVAAU,TRUE
0Ywb0000001bOEoCAM,005b0000001xhazAAA,TRUE
0Yw0N000003qCmJSAU,0050N000006XVwuQAG,TRUE
0Yw0N000005Hg6FSAS,0050N000006o5epQAA,TRUE
0Yw0N000005HgwkSAC,0050N000006o6mtQAA,TRUE
0Yw0N000005Hhq9SAC,0050N000006o85EQAQ,TRUE
0Yw0N000005HhqOSAS,0050N000006o85TQAQ,TRUE
0Ywb0000000K54oCAC,005b0000000gAj4AAE,TRUE
0Ywb0000000K54tCAC,005b0000000gAj9AAE,TRUE
0Ywb00000024ZY4CAM,005b0000002V96FAAS,TRUE
0Ywb00000039xWVCAY,005b0000003rOu7AAE,TRUE
0Ywb00000039xXiCAI,005b0000003rOvPAAU,TRUE
0Ywb00000046NJ4CAM,005b0000005D8HlAAK,TRUE
0Ywb00000046OaVCAU,005b0000005D9bDAAS,TRUE
0Ywb00000046OaaCAE,005b0000005D9bIAAS,TRUE
0Ywb00000046OafCAE,005b0000005D9bNAAS,TRUE
0Ywb00000046OhlCAE,005b0000005D9iYAAS,TRUE
0Ywb00000046OhmCAE,005b0000005D9iZAAS,TRUE
0Ywb00000046OhoCAE,005b0000005D9ibAAC,TRUE
0Ywb00000046OhqCAE,005b0000005D9idAAC,TRUE
0Ywb00000046OkJCAU,005b0000005D9l6AAC,TRUE
0Ywb00000046OkKCAU,005b0000005D9l7AAC,TRUE
0Ywb00000046OkLCAU,005b0000005D9l8AAC,TRUE
0Ywb00000046OkMCAU,005b0000005D9l9AAC,TRUE
0Ywb00000046OkNCAU,005b0000005D9lAAAS,TRUE
0Ywb00000046OkOCAU,005b0000005D9lBAAS,TRUE
0Ywb00000046OkPCAU,005b0000005D9lCAAS,TRUE
0Ywb00000046OkSCAU,005b0000005D9lFAAS,TRUE
0Ywb00000046OmqCAE,005b0000005D9ndAAC,TRUE
0Ywb00000046OmrCAE,005b0000005D9neAAC,TRUE
0Ywb00000046OmsCAE,005b0000005D9nfAAC,TRUE
0Ywb00000046OmtCAE,005b0000005D9ngAAC,TRUE
0Ywb00000046OmuCAE,005b0000005D9nhAAC,TRUE
0Ywb00000046OmvCAE,005b0000005D9niAAC,TRUE
0Ywb00000046OmwCAE,005b0000005D9njAAC,TRUE
0Ywb00000046OmxCAE,005b0000005D9nkAAC,TRUE
0Ywb00000046OpMCAU,005b0000005D9q9AAC,TRUE
0Ywb00000046OpNCAU,005b0000005D9qAAAS,TRUE
0Ywb00000046OpOCAU,005b0000005D9qBAAS,TRUE
0Ywb00000046OpQCAU,005b0000005D9qDAAS,TRUE
0Ywb00000046OreCAE,005b0000005D9sRAAS,TRUE
0Ywb00000046OrfCAE,005b0000005D9sSAAS,TRUE
0Ywb00000046OrgCAE,005b0000005D9sTAAS,TRUE
0Ywb00000046OrhCAE,005b0000005D9sUAAS,TRUE
0Ywb00000046OriCAE,005b0000005D9sVAAS,TRUE
0Ywb00000046OrlCAE,005b0000005D9sYAAS,TRUE
0Ywb00000046OuKCAU,005b0000005D9v7AAC,TRUE
0Ywb00000046OuNCAU,005b0000005D9vAAAS,TRUE
0Ywb00000046OuOCAU,005b0000005D9vBAAS,TRUE
0Ywb00000046OuPCAU,005b0000005D9vCAAS,TRUE
0Ywb00000046OuQCAU,005b0000005D9vDAAS,TRUE
0Ywb00000046OuRCAU,005b0000005D9vEAAS,TRUE
0Ywb00000046rXgCAI,005b0000005DcvwAAC,TRUE
0Ywb00000046rXpCAI,005b0000005Dcw5AAC,TRUE
0Ywb00000046rXuCAI,005b0000005DcwAAAS,TRUE
0Ywb00000046s4ZCAQ,005b0000005DdTnAAK,TRUE
0Ywb00000046s4eCAA,005b0000005DdTsAAK,TRUE
0Ywb0000004oSbQCAU,005b00000067q2wAAA,TRUE
0Ywb0000004oUPMCA2,005b00000067rsZAAQ,TRUE
0Ywb0000004oXECCA2,005b00000067ukEAAQ,TRUE
0Ywb0000004oXEHCA2,005b00000067ukJAAQ,TRUE
0Ywb0000004oXF0CAM,005b00000067ulCAAQ,TRUE
0Ywb0000004WlluCAC,005b0000006nKYpAAM,TRUE
0Ywb0000004WllzCAC,005b0000006nKYuAAM,TRUE
0Ywb0000004WlmiCAC,005b0000006nKZdAAM,TRUE
0Ywb00000046OhrCAE,005b0000005D9ieAAC,TRUE
0Ywb00000046OhsCAE,005b0000005D9ifAAC,TRUE
0Ywb00000046OhtCAE,005b0000005D9igAAC,TRUE
0Ywb00000046OhuCAE,005b0000005D9ihAAC,TRUE
0Ywb00000046OhvCAE,005b0000005D9iiAAC,TRUE
0Ywb00000046OhwCAE,005b0000005D9ijAAC,TRUE
0Ywb00000046OhxCAE,005b0000005D9ikAAC,TRUE
0Ywb00000046OhzCAE,005b0000005D9imAAC,TRUE
0Ywb00000046Oi0CAE,005b0000005D9inAAC,TRUE
0Ywb00000046OkUCAU,005b0000005D9lHAAS,TRUE
0Ywb00000046OkVCAU,005b0000005D9lIAAS,TRUE
0Ywb00000046OkXCAU,005b0000005D9lKAAS,TRUE
0Ywb00000046OkYCAU,005b0000005D9lLAAS,TRUE
0Ywb00000046OkZCAU,005b0000005D9lMAAS,TRUE
0Ywb00000046OkaCAE,005b0000005D9lNAAS,TRUE
0Ywb00000046OkcCAE,005b0000005D9lPAAS,TRUE
0Ywb00000046On0CAE,005b0000005D9nnAAC,TRUE
0Ywb00000046On4CAE,005b0000005D9nrAAC,TRUE
0Ywb00000046On5CAE,005b0000005D9nsAAC,TRUE
0Ywb00000046On8CAE,005b0000005D9nvAAC,TRUE
0Ywb00000046OpTCAU,005b0000005D9qGAAS,TRUE
0Ywb00000046OpVCAU,005b0000005D9qIAAS,TRUE
0Ywb00000046OpZCAU,005b0000005D9qMAAS,TRUE
0Ywb00000046OpaCAE,005b0000005D9qNAAS,TRUE
0Ywb00000046OpbCAE,005b0000005D9qOAAS,TRUE
0Ywb00000046OrmCAE,005b0000005D9sZAAS,TRUE
0Ywb00000046OrnCAE,005b0000005D9saAAC,TRUE
0Ywb00000046OroCAE,005b0000005D9sbAAC,TRUE
0Ywb00000046OrpCAE,005b0000005D9scAAC,TRUE
0Ywb00000046OrqCAE,005b0000005D9sdAAC,TRUE
0Ywb00000046OrrCAE,005b0000005D9seAAC,TRUE
0Ywb00000046OrtCAE,005b0000005D9sgAAC,TRUE
0Ywb00000046OruCAE,005b0000005D9shAAC,TRUE
0Ywb00000046OrvCAE,005b0000005D9siAAC,TRUE
0Ywb00000046OuSCAU,005b0000005D9vFAAS,TRUE
0Ywb00000046OuTCAU,005b0000005D9vGAAS,TRUE
0Ywb00000046OuUCAU,005b0000005D9vHAAS,TRUE
0Ywb00000046OuVCAU,005b0000005D9vIAAS,TRUE
0Ywb00000046OuWCAU,005b0000005D9vJAAS,TRUE
0Ywb00000046OuXCAU,005b0000005D9vKAAS,TRUE
0Ywb00000046OuYCAU,005b0000005D9vLAAS,TRUE
0Ywb00000046OuZCAU,005b0000005D9vMAAS,TRUE
0Ywb00000046OuaCAE,005b0000005D9vNAAS,TRUE
0Ywb00000046s6aCAA,005b0000005DdVtAAK,TRUE
0Ywb00000046s6kCAA,005b0000005DdW3AAK,TRUE
0Ywb00000046tgoCAA,005b0000005DfDXAA0,TRUE
0Ywb000000470GxCAI,005b0000005Dlx7AAC,TRUE
0Ywb000000470WMCAY,005b0000005DmDPAA0,TRUE
0Ywb000000470bCCAQ,005b0000005DmIKAA0,TRUE
0Ywb0000004oXFZCA2,005b00000067ulqAAA,TRUE
0Ywb0000004oXFeCAM,005b00000067ulvAAA,TRUE
0Ywb0000004oXFjCAM,005b00000067um0AAA,TRUE
0Ywb0000004oXFoCAM,005b00000067um5AAA,TRUE
0Ywb0000004oarqCAA,005b00000067yPjAAI,TRUE
0Ywb0000004WmW7CAK,005b0000006nLJWAA2,TRUE
0Ywb0000004Wn9dCAC,005b0000006nLyFAAU,TRUE
0Ywb0000004WnAHCA0,005b0000006nLytAAE,TRUE
0Ywb0000003ALAJCA4,005b0000003rn4QAAQ,TRUE
0Ywb00000046Oi1CAE,005b0000005D9ioAAC,TRUE
0Ywb00000046Oi2CAE,005b0000005D9ipAAC,TRUE
0Ywb00000046Oi3CAE,005b0000005D9iqAAC,TRUE
0Ywb00000046Oi4CAE,005b0000005D9irAAC,TRUE
0Ywb00000046Oi5CAE,005b0000005D9isAAC,TRUE
0Ywb00000046Oi6CAE,005b0000005D9itAAC,TRUE
0Ywb00000046Oi7CAE,005b0000005D9iuAAC,TRUE
0Ywb00000046Oi8CAE,005b0000005D9ivAAC,TRUE
0Ywb00000046Oi9CAE,005b0000005D9iwAAC,TRUE
0Ywb00000046OiBCAU,005b0000005D9iyAAC,TRUE
0Ywb00000046OkfCAE,005b0000005D9lSAAS,TRUE
0Ywb00000046OkhCAE,005b0000005D9lUAAS,TRUE
0Ywb00000046OkiCAE,005b0000005D9lVAAS,TRUE
0Ywb00000046OkjCAE,005b0000005D9lWAAS,TRUE
0Ywb00000046OklCAE,005b0000005D9lYAAS,TRUE
0Ywb00000046OknCAE,005b0000005D9laAAC,TRUE
0Ywb00000046OnBCAU,005b0000005D9nyAAC,TRUE
0Ywb00000046OnCCAU,005b0000005D9nzAAC,TRUE
0Ywb00000046OnDCAU,005b0000005D9o0AAC,TRUE
0Ywb00000046OnECAU,005b0000005D9o1AAC,TRUE
0Ywb00000046OnHCAU,005b0000005D9o4AAC,TRUE
0Ywb00000046OnICAU,005b0000005D9o5AAC,TRUE
0Ywb00000046OpcCAE,005b0000005D9qPAAS,TRUE
0Ywb00000046OpeCAE,005b0000005D9qRAAS,TRUE
0Ywb00000046OpfCAE,005b0000005D9qSAAS,TRUE
0Ywb00000046OpgCAE,005b0000005D9qTAAS,TRUE
0Ywb00000046OphCAE,005b0000005D9qUAAS,TRUE
0Ywb00000046OpiCAE,005b0000005D9qVAAS,TRUE
0Ywb00000046OpkCAE,005b0000005D9qXAAS,TRUE
0Ywb00000046OrxCAE,005b0000005D9skAAC,TRUE
0Ywb00000046OrzCAE,005b0000005D9smAAC,TRUE
0Ywb00000046Os0CAE,005b0000005D9snAAC,TRUE
0Ywb00000046Os1CAE,005b0000005D9soAAC,TRUE
0Ywb00000046Os2CAE,005b0000005D9spAAC,TRUE
0Ywb00000046Os4CAE,005b0000005D9srAAC,TRUE
0Ywb00000046Os5CAE,005b0000005D9ssAAC,TRUE
0Ywb00000046OubCAE,005b0000005D9vOAAS,TRUE
0Ywb00000046OucCAE,005b0000005D9vPAAS,TRUE
0Ywb00000046OudCAE,005b0000005D9vQAAS,TRUE
0Ywb00000046Oy3CAE,005b0000005D9yqAAC,TRUE
0Ywb00000046Oy4CAE,005b0000005D9yrAAC,TRUE
0Ywb00000046Oy5CAE,005b0000005D9ysAAC,TRUE
0Ywb000000473G2CAI,005b0000005Dp1MAAS,TRUE
0Ywb00000047CfBCAU,005b00000066WMuAAM,TRUE
0Ywb0000004odi8CAA,005b000000681KNAAY,TRUE
0Ywb0000004odiICAQ,005b000000681KXAAY,TRUE
0Ywb0000004ok8bCAA,005b000000687leAAA,TRUE
0Ywb0000004ollFCAQ,005b000000689PaAAI,TRUE
0Ywb0000004WnKlCAK,005b0000006nM9SAAU,TRUE
0Ywb0000004WnKqCAK,005b0000006nM9XAAU,TRUE
0Ywb0000004WnL0CAK,005b0000006nM9hAAE,TRUE
0Ywb0000004WnLPCA0,005b0000006nMA6AAM,TRUE
0Ywb0000004WnLZCA0,005b0000006nMAGAA2,TRUE
0Ywb0000004WnLjCAK,005b0000006nMAQAA2,TRUE
0Ywb0000004WnM8CAK,005b0000006nMApAAM,TRUE
0Ywb0000004WzUJCA0,005b0000006nYTFAA2,TRUE
0Ywb0000003APt8CAG,005b0000003rrsoAAA,TRUE
0Ywb0000002D7bhCAC,005b00000044Zy6AAE,TRUE
0Ywb0000002D7bmCAC,005b00000044ZyBAAU,TRUE
0Ywb0000002D7bwCAC,005b00000044ZyLAAU,TRUE
0Ywb00000046OiECAU,005b0000005D9j1AAC,TRUE
0Ywb00000046OiGCAU,005b0000005D9j3AAC,TRUE
0Ywb00000046OiJCAU,005b0000005D9j6AAC,TRUE
0Ywb00000046OkoCAE,005b0000005D9lbAAC,TRUE
0Ywb00000046OkqCAE,005b0000005D9ldAAC,TRUE
0Ywb00000046OkrCAE,005b0000005D9leAAC,TRUE
0Ywb00000046OkuCAE,005b0000005D9lhAAC,TRUE
0Ywb00000046OkwCAE,005b0000005D9ljAAC,TRUE
0Ywb00000046OnKCAU,005b0000005D9o7AAC,TRUE
0Ywb00000046OnMCAU,005b0000005D9o9AAC,TRUE
0Ywb00000046OnNCAU,005b0000005D9oAAAS,TRUE
0Ywb00000046OnQCAU,005b0000005D9oDAAS,TRUE
0Ywb00000046OplCAE,005b0000005D9qYAAS,TRUE
0Ywb00000046OpmCAE,005b0000005D9qZAAS,TRUE
0Ywb00000046OpnCAE,005b0000005D9qaAAC,TRUE
0Ywb00000046OptCAE,005b0000005D9qgAAC,TRUE
0Ywb00000046Os7CAE,005b0000005D9suAAC,TRUE
0Ywb00000046Os8CAE,005b0000005D9svAAC,TRUE
0Ywb00000046OsBCAU,005b0000005D9syAAC,TRUE
0Ywb00000046OsDCAU,005b0000005D9t0AAC,TRUE
0Ywb00000046OsECAU,005b0000005D9t1AAC,TRUE
0Ywb00000046OsGCAU,005b0000005D9t3AAC,TRUE
0Ywb00000046Oy7CAE,005b0000005D9yuAAC,TRUE
0Ywb00000046Oy8CAE,005b0000005D9yvAAC,TRUE
0Ywb00000046Oy9CAE,005b0000005D9ywAAC,TRUE
0Ywb00000046OyACAU,005b0000005D9yxAAC,TRUE
0Ywb00000046OyBCAU,005b0000005D9yyAAC,TRUE
0Ywb00000046OyCCAU,005b0000005D9yzAAC,TRUE
0Ywb00000046OyDCAU,005b0000005D9z0AAC,TRUE
0Ywb00000046OyFCAU,005b0000005D9z2AAC,TRUE
0Ywb00000047GwpCAE,005b00000066aklAAA,TRUE
0Ywb0000004olmICAQ,005b000000689QdAAI,TRUE
0Ywb0000004opafCAA,005b00000068DHGAA2,TRUE
0Ywb0000004opapCAA,005b00000068DHVAA2,TRUE
0Ywb0000004opauCAA,005b00000068DHaAAM,TRUE
0Ywb0000004opb4CAA,005b00000068DHkAAM,TRUE
0Ywb0000004X5TlCAK,005b0000006neVqAAI,TRUE
0Ywb0000001cNOpCAM,005b0000002S4pcAAC,TRUE
0Ywb0000001cV86CAE,005b0000002SCkLAAW,TRUE
0Ywb00000026T89CAE,005b0000002iwK6AAI,TRUE
0Ywb00000026T8JCAU,005b0000002iwKGAAY,TRUE
